 "x_c",  "y_c",  "u_c",  "v_c",  "exx",  "eyy",  "exy",  "e1",  "e2",  "gamma",  "sigma",  "x",  "y",  "u",  "v",  "Xp",  "Yp"
88,-71,4.78287,-0.000137329,0.0196926,-9.75039e-05,8.27722e-05,0.0196929,-9.78503e-05,0.00418241,0.0038286,238,221,4.78287,0.000137521,92.7829,-71.0001
93,-71,4.87679,-0.000762939,0.0185535,-5.59572e-05,9.47769e-05,0.018554,-5.64409e-05,0.00509277,0.00306147,243,221,4.87678,0.000769182,97.8768,-71.0008
98,-71,4.96465,0.00012207,0.0179229,1.24816e-05,8.49195e-05,0.0179234,1.20793e-05,0.00474119,0.00248771,248,221,4.96464,-0.000126742,102.965,-70.9999
103,-71,5.05115,0.00157166,0.0180708,0.000101127,7.53162e-05,0.0180711,0.000100811,0.0041912,0.0024464,253,221,5.05113,-0.00157804,108.051,-70.9984
108,-71,5.14011,0.0015564,0.0189094,0.000184483,8.00113e-05,0.0189097,0.000184142,0.00427289,0.00319146,258,221,5.1401,-0.00155878,113.14,-70.9984
113,-71,5.23926,0.00230408,0.0200329,0.000229213,8.76058e-05,0.0200332,0.000228826,0.00442361,0.00408994,263,221,5.23927,-0.00229794,118.239,-70.9977
118,-71,5.34628,0.00241089,0.021144,0.000233862,9.35451e-05,0.0211444,0.000233444,0.00447355,0.00488731,268,221,5.34629,-0.0024106,123.346,-70.9976
123,-71,5.45615,0.0022583,0.0218989,0.000177876,7.53603e-05,0.0218991,0.000177613,0.00346941,0.00526827,273,221,5.45614,-0.00226261,128.456,-70.9977
128,-71,5.5708,6.10352e-05,0,0,0,0,0,0,-1,278,221,5.57081,-5.53281e-05,133.571,-70.9999
-132,-76,0.339569,-0.00120544,0,0,0,0,0,0,-1,18,226,0.33957,0.0012113,-131.66,-76.0012
-127,-76,0.452478,-0.000839233,0.0224872,7.653e-05,8.13622e-06,0.0224872,7.65277e-05,0.000363051,0.00526887,23,226,0.452478,0.000834285,-126.548,-76.0008
-122,-76,0.5658,3.05176e-05,0.0219016,5.6347e-05,1.88432e-05,0.0219017,5.6331e-05,0.000862574,0.00516597,28,226,0.565799,-3.49305e-05,-121.434,-76
-117,-76,0.677338,-4.57764e-05,0.020911,4.7416e-05,2.77527e-05,0.020911,4.73782e-05,0.0013302,0.00471207,33,226,0.677338,4.03102e-05,-116.323,-76
-112,-76,0.780605,0.000823975,0.0197425,4.54644e-05,2.28447e-05,0.0197425,4.54383e-05,0.0011598,0.00398934,38,226,0.780604,-0.000822224,-111.219,-75.9992
-107,-76,0.877129,0.000289917,0.0186569,5.36471e-05,6.8365e-06,0.0186569,5.36451e-05,0.00036749,0.00310587,43,226,0.877127,-0.000288687,-106.123,-75.9997
-102,-76,0.964222,-0.000488281,0.0180396,7.1132e-05,-1.7847e-05,0.0180396,7.11149e-05,-0.000993242,0.00245526,48,226,0.964222,0.000482209,-101.036,-76.0005
-97,-76,1.05303,-0.000152588,0.0181094,8.6497e-05,-3.68883e-05,0.0181094,8.64221e-05,-0.00204674,0.00258389,53,226,1.05303,0.000157701,-95.947,-76.0002
-92,-76,1.14273,-0.000869751,0.0188428,9.27178e-05,-3.71908e-05,0.0188428,9.26433e-05,-0.0019835,0.00333596,58,226,1.14273,0.000872243,-90.8573,-76.0009
-87,-76,1.23927,-0.00114441,0.0199698,8.6826e-05,-1.68282e-05,0.0199699,8.68114e-05,-0.000846359,0.00406069,63,226,1.23927,0.00113801,-85.7607,-76.0011
-82,-76,1.34388,-0.00088501,0.0210845,8.07174e-05,1.40001e-05,0.0210845,8.07084e-05,0.000666552,0.00487924,68,226,1.34388,0.000886743,-80.6561,-76.0009
-77,-76,1.45628,0.000106812,0.021812,8.52526e-05,2.30489e-05,0.021812,8.52291e-05,0.00106086,0.00528324,73,226,1.45629,-0.000111602,-75.5437,-75.9999
-72,-76,1.57026,0.00112915,0.0218735,0.000101056,-1.32835e-05,0.0218735,0.000101048,-0.000610105,0.00528624,78,226,1.57026,-0.00112674,-70.4297,-75.9989
-67,-76,1.68338,0.00128174,0.0211662,0.000113759,-6.75068e-05,0.0211664,0.000113543,-0.00320656,0.00484007,83,226,1.68338,-0.00128799,-65.3166,-75.9987
-62,-76,1.78934,0.000961304,0.0198579,0.000105188,-0.000107642,0.0198585,0.000104601,-0.00544926,0.00409726,88,226,1.78935,-0.000966529,-60.2107,-75.999
-57,-76,1.88699,0.000274658,0.0184123,7.39639e-05,-0.000116736,0.018413,7.32206e-05,-0.00636534,0.00320683,93,226,1.887,-0.000269061,-55.113,-75.9997
-52,-76,1.97134,0.00062561,0.0174437,3.50502e-05,-0.000108611,0.0174443,3.43723e-05,-0.00623861,0.00261579,98,226,1.97135,-0.000629925,-50.0287,-75.9994
-47,-76,2.05318,1.52588e-05,0.0174649,1.05084e-05,-9.84387e-05,0.0174655,9.95398e-06,-0.00563952,0.00291154,103,226,2.05318,-1.02183e-05,-44.9468,-76
-42,-76,2.13871,0.000320435,0.0184726,8.956e-06,-9.28062e-05,0.0184731,8.48901e-06,-0.00502626,0.00357392,108,226,2.13871,-0.000314953,-39.8613,-75.9997
-37,-76,2.23374,-0.000518799,0.0199107,2.42156e-05,-7.48607e-05,0.019911,2.39341e-05,-0.00376433,0.00433752,113,226,2.23374,0.000521786,-34.7663,-76.0005
-32,-76,2.34387,-0.00100708,0.0210986,3.2013e-05,-3.45206e-05,0.0210987,3.19565e-05,-0.00163864,0.00501179,118,226,2.34387,0.00100937,-29.6561,-76.001
-27,-76,2.45513,-0.00241089,0.0216273,1.02966e-05,2.60237e-05,0.0216274,1.0265e-05,0.00120385,0.00524937,123,226,2.45513,0.00241551,-24.5449,-76.0024
-22,-76,2.56732,-0.0019989,0.0214585,-4.86179e-05,7.33348e-05,0.0214587,-4.88684e-05,0.00340974,0.00511032,128,226,2.56732,0.00200228,-19.4327,-76.002
-17,-76,2.67447,-0.000976563,0.020759,-0.000119036,7.62123e-05,0.0207593,-0.000119315,0.0036503,0.00470827,133,226,2.67447,0.000970883,-14.3255,-76.001
-12,-76,2.77975,0.000152588,0.0197274,-0.000163701,2.97808e-05,0.0197275,-0.000163745,0.00149718,0.00429832,138,226,2.77975,-0.000159088,-9.22025,-75.9998
-7,-76,2.87589,0.000656128,0.018642,-0.000170271,-5.27192e-05,0.0186421,-0.00017042,-0.00280235,0.00386019,143,226,2.87589,-0.000656435,-4.12411,-75.9993
-2,-76,2.96408,0.00112915,0.0179042,-0.000138218,-0.000135909,0.0179052,-0.000139241,-0.00753219,0.00356016,148,226,2.96408,-0.00112252,0.964081,-75.9989
3,-76,3.04976,0.000747681,0.0179019,-9.08448e-05,-0.000185322,0.0179038,-9.27532e-05,-0.0102984,0.00398029,153,226,3.04975,-0.000747464,6.04976,-75.9993
8,-76,3.13853,-0.00088501,0.0187382,-5.40538e-05,-0.000185304,0.0187401,-5.58812e-05,-0.00985935,0.00467969,158,226,3.13853,0.000882165,11.1385,-76.0009
13,-76,3.23357,0.000427246,0.0200685,-4.67862e-05,-0.00014676,0.0200696,-4.78569e-05,-0.00729544,0.00525507,163,226,3.23357,-0.00043054,16.2336,-75.9996
18,-76,3.34253,0.00177002,0.0213112,-6.66374e-05,-0.000103021,0.0213117,-6.71344e-05,-0.00481888,0.00538781,168,226,3.34253,-0.00177719,21.3425,-75.9982
23,-76,3.45657,0.00224304,0.021941,-9.10123e-05,-7.25181e-05,0.0219412,-9.1251e-05,-0.00329144,0.00530073,173,226,3.45657,-0.00224494,26.4566,-75.9978
28,-76,3.57045,0.000808716,0.0217326,-8.66678e-05,-3.43978e-05,0.0217326,-8.6721e-05,-0.00157649,0.00519973,178,226,3.57045,-0.000816145,31.5704,-75.9992
33,-76,3.68082,-0.000839233,0.0208462,-6.01321e-05,2.23218e-05,0.0208462,-6.01551e-05,0.0010677,0.0047702,183,226,3.68082,0.000840749,36.6808,-76.0008
38,-76,3.78238,-0.00138855,0.0196474,-3.03607e-05,7.94411e-05,0.0196477,-3.06815e-05,0.00403702,0.00401628,188,226,3.78238,0.0013944,41.7824,-76.0014
43,-76,3.8777,-0.00167847,0.0185455,-1.68799e-05,0.000111093,0.0185461,-1.75443e-05,0.00598458,0.00315619,193,226,3.8777,0.00168154,46.8777,-76.0017
48,-76,3.96703,-0.00175476,0.0179317,-2.56553e-05,0.000108699,0.0179323,-2.63136e-05,0.00605289,0.00239886,198,226,3.96702,0.00176146,51.967,-76.0018
53,-76,4.05255,-0.000671387,0.0179987,-4.68325e-05,8.01811e-05,0.0179991,-4.71892e-05,0.00444315,0.00223557,203,226,4.05256,0.0006706,57.0526,-76.0007
58,-76,4.14272,-0.000244141,0.0187071,-6.0676e-05,3.56049e-05,0.0187072,-6.07427e-05,0.00189711,0.00279924,208,226,4.14271,0.000245154,62.1427,-76.0002
63,-76,4.24022,0.00131226,0.0198116,-6.96353e-05,-1.47796e-05,0.0198116,-6.96462e-05,-0.000743396,0.00354242,213,226,4.24022,-0.00130614,67.2402,-75.9987
68,-76,4.34261,0.000793457,0.0208896,-7.74759e-05,-5.36708e-05,0.0208898,-7.76146e-05,-0.00255974,0.00420373,218,226,4.34261,-0.000800882,72.3426,-75.9992
73,-76,4.45349,0.00134277,0.0215412,-9.10488e-05,-5.44687e-05,0.0215414,-9.11858e-05,-0.00251791,0.00469137,223,226,4.45349,-0.00133668,77.4535,-75.9987
78,-76,4.56747,0.000549316,0.0215203,-0.000101525,-1.20407e-05,0.0215203,-0.000101532,-0.000556879,0.00476679,228,226,4.56747,-0.000553129,82.5675,-75.9995
83,-76,4.67685,-0.000259399,0.0208109,-0.000103625,4.48803e-05,0.020811,-0.000103721,0.00214588,0.00442029,233,226,4.67685,0.000255602,87.6768,-76.0003
88,-76,4.78133,0.000686646,0.0196897,-8.9978e-05,7.8865e-05,0.01969,-9.02936e-05,0.00398708,0.00375314,238,226,4.78132,-0.000682062,92.7813,-75.9993
93,-76,4.87558,0.000274658,0.0186016,-5.24308e-05,7.25271e-05,0.0186019,-5.27138e-05,0.00388794,0.00299939,243,226,4.87558,-0.000280129,97.8756,-75.9997
98,-76,4.96471,0.000717163,0.0179715,1.25211e-05,3.67082e-05,0.0179715,1.24453e-05,0.002044,0.00246173,248,226,4.9647,-0.000713772,102.965,-75.9993
103,-76,5.05133,0.000595093,0.0180673,9.89921e-05,8.96757e-06,0.0180673,9.89875e-05,0.000499077,0.00245708,253,226,5.05132,-0.000593216,108.051,-75.9994
108,-76,5.1398,0.000427246,0.0188506,0.000192114,1.75583e-05,0.0188507,0.000192098,0.000941031,0.00317552,258,226,5.13981,-0.000431679,113.14,-75.9996
113,-76,5.23779,0.000579834,0.0199657,0.000262064,5.4248e-05,0.0199659,0.000261914,0.00275317,0.00405916,263,226,5.2378,-0.000587339,118.238,-75.9994
118,-76,5.34433,0.000427246,0.0211224,0.000310133,0.000107119,0.021123,0.000309581,0.00514671,0.00486762,268,226,5.34433,-0.000420711,123.344,-75.9996
123,-76,5.4556,0.00106812,0.0219788,0.000318107,0.000153381,0.0219799,0.000317022,0.00708062,0.00531897,273,226,5.45561,-0.00106225,128.456,-75.9989
128,-76,5.57199,0.000823975,0,0,0,0,0,0,-1,278,226,5.57198,-0.00082139,133.572,-75.9992
-132,-81,0.341169,-0.00184631,0,0,0,0,0,0,-1,18,231,0.341169,0.00185189,-131.659,-81.0018
-127,-81,0.453964,-0.001297,0.0223136,1.12923e-05,-5.49877e-07,0.0223136,1.12932e-05,-2.46556e-05,0.00537894,23,231,0.453965,0.00129905,-126.546,-81.0013
-122,-81,0.569448,-0.000396729,0.0217631,-1.30338e-05,6.59963e-06,0.0217632,-1.30348e-05,0.000303066,0.00518153,28,231,0.569449,0.00039275,-121.431,-81.0004
-117,-81,0.677185,-0.000320435,0.0208398,-8.69102e-06,8.25748e-06,0.0208399,-8.6939e-06,0.00039607,0.00479337,33,231,0.677184,0.000317265,-116.323,-81.0003
-112,-81,0.780277,0.000534058,0.0197134,7.17904e-06,-1.39263e-07,0.0197134,7.17863e-06,-7.06692e-06,0.00405765,38,231,0.780279,-0.000536986,-111.22,-80.9995
-107,-81,0.876526,-0.000289917,0.0186733,2.45973e-05,-1.33303e-05,0.0186733,2.45888e-05,-0.000714811,0.00308124,43,231,0.876527,0.00028857,-106.123,-81.0003
-102,-81,0.964127,-0.000976563,0.0180835,3.91353e-05,-2.98951e-05,0.0180836,3.90867e-05,-0.00165675,0.0024497,48,231,0.964128,0.000977702,-101.036,-81.001
-97,-81,1.05281,-0.000595093,0.0181506,4.29437e-05,-3.96009e-05,0.0181507,4.28567e-05,-0.00218695,0.00254429,53,231,1.05281,0.000595349,-95.9472,-81.0006
-92,-81,1.14303,-0.00120544,0.0188602,4.01315e-05,-3.69255e-05,0.0188602,4.0058e-05,-0.00196202,0.0033036,58,231,1.14303,0.00120134,-90.857,-81.0012
-87,-81,1.23958,-0.000930786,0.0199628,3.83197e-05,-1.87343e-05,0.0199628,3.83025e-05,-0.000940263,0.00399672,63,231,1.23958,0.000924897,-85.7604,-81.0009
-82,-81,1.34386,-0.000671387,0.0210735,4.98581e-05,5.10319e-06,0.0210735,4.98565e-05,0.000242736,0.00479862,68,231,1.34387,0.000667071,-80.6561,-81.0007
-77,-81,1.4561,0.000274658,0.021822,7.8501e-05,1.26272e-05,0.021822,7.84937e-05,0.000580736,0.0052606,73,231,1.4561,-0.000274404,-75.5439,-80.9997
-72,-81,1.57059,0.000823975,0.0219019,0.000110441,-9.7017e-06,0.0219019,0.000110437,-0.000445206,0.00534997,78,231,1.57059,-0.000830023,-70.4294,-80.9992
-67,-81,1.68232,0.000961304,0.0211904,0.000123978,-3.132e-05,0.0211904,0.000123931,-0.00148672,0.00491167,83,231,1.68232,-0.000962182,-65.3177,-80.999
-62,-81,1.79252,0.00012207,0.0198679,0.000109602,-3.61263e-05,0.019868,0.000109536,-0.0018284,0.00413899,88,231,1.79252,-0.000129124,-60.2075,-80.9999
-57,-81,1.88718,-0.000198364,0.0184188,7.55026e-05,-2.84102e-05,0.0184188,7.54585e-05,-0.0015488,0.00317663,93,231,1.88718,0.000195564,-55.1128,-81.0002
-52,-81,1.97224,0.000656128,0.0174557,3.99246e-05,-3.30199e-05,0.0174557,3.98615e-05,-0.00189597,0.00255914,98,231,1.97224,-0.000653226,-50.0278,-80.9993
-47,-81,2.05428,0.000137329,0.0174664,1.70263e-05,-5.94286e-05,0.0174666,1.68243e-05,-0.00340573,0.00282664,103,231,2.05429,-0.000132375,-44.9457,-80.9999
-42,-81,2.13988,0.000427246,0.0184381,1.01567e-05,-9.09086e-05,0.0184385,9.70811e-06,-0.00493304,0.00349319,108,231,2.13989,-0.000421995,-39.8601,-80.9996
-37,-81,2.23486,-6.10352e-05,0.0198446,1.07475e-05,-9.0171e-05,0.019845,1.03377e-05,-0.0045462,0.00426836,113,231,2.23487,6.35573e-05,-34.7651,-81.0001
-32,-81,2.34345,-0.00115967,0.0210353,5.94931e-06,-4.48899e-05,0.0210354,5.85336e-06,-0.00213461,0.0048685,118,231,2.34345,0.0011592,-29.6565,-81.0012
-27,-81,2.45519,-0.00213623,0.0216054,-2.34581e-05,3.01659e-05,0.0216055,-2.35001e-05,0.0013947,0.00510359,123,231,2.45519,0.00213213,-24.5448,-81.0021
-22,-81,2.56599,-0.000961304,0.0214971,-8.06014e-05,7.90469e-05,0.0214974,-8.08919e-05,0.00366329,0.00502583,128,231,2.566,0.000963492,-19.434,-81.001
-17,-81,2.67374,0.00106812,0.0208407,-0.000143046,5.80265e-05,0.0208409,-0.000143206,0.00276527,0.00477599,133,231,2.67373,-0.00106839,-14.3263,-80.9989
-12,-81,2.77921,0.00273132,0.0198221,-0.000174666,-2.12632e-05,0.0198222,-0.000174688,-0.00106333,0.00449235,138,231,2.77921,-0.00272377,-9.22079,-80.9973
-7,-81,2.87711,0.00248718,0.0187308,-0.000168288,-0.00012454,0.0187316,-0.000169109,-0.00658933,0.00399731,143,231,2.87711,-0.00248916,-4.12289,-80.9975
-2,-81,2.96585,0.00248718,0.0179813,-0.000126299,-0.000209099,0.0179837,-0.000128713,-0.0115455,0.00364896,148,231,2.96585,-0.00249221,0.965851,-80.9975
3,-81,3.05165,0.00254822,0.0179553,-7.00746e-05,-0.000242399,0.0179586,-7.33342e-05,-0.0134444,0.00387035,153,231,3.05166,-0.00254399,6.05165,-80.9975
8,-81,3.14091,-6.10352e-05,0.0187379,-1.9965e-05,-0.000219045,0.0187405,-2.25231e-05,-0.0116753,0.00448729,158,231,3.14091,6.14369e-05,11.1409,-81.0001
13,-81,3.23557,0.00111389,0.0199938,8.36524e-06,-0.00015724,0.019995,7.12834e-06,-0.00786709,0.00499512,163,231,3.23557,-0.00111322,16.2356,-80.9989
18,-81,3.34262,0.00276184,0.0211798,4.40391e-06,-9.49523e-05,0.0211802,3.97768e-06,-0.00448397,0.00526595,168,231,3.34261,-0.00275893,21.3426,-80.9972
23,-81,3.45572,0.00311279,0.0217922,-2.5309e-05,-6.3634e-05,0.0217924,-2.5495e-05,-0.00291662,0.00537603,173,231,3.45573,-0.0031091,26.4557,-80.9969
28,-81,3.5717,0.00192261,0.0216046,-5.36722e-05,-4.71496e-05,0.0216047,-5.37755e-05,-0.00217696,0.00521588,178,231,3.5717,-0.00192655,31.5717,-80.9981
33,-81,3.68037,0.000274658,0.0207639,-6.73828e-05,-2.19896e-05,0.0207639,-6.74063e-05,-0.0010556,0.00480627,183,231,3.68037,-0.000270946,36.6804,-80.9997
38,-81,3.78137,-0.000411987,0.0196191,-6.67412e-05,1.31529e-05,0.0196191,-6.67498e-05,0.00066814,0.00403999,188,231,3.78136,0.000411871,41.7814,-81.0004
43,-81,3.87685,-0.000549316,0.0185717,-5.97717e-05,4.3859e-05,0.0185718,-5.98757e-05,0.00235401,0.00312913,193,231,3.87685,0.000543535,46.8768,-81.0005
48,-81,3.96693,-0.00138855,0.0180028,-5.55051e-05,5.68186e-05,0.018003,-5.56838e-05,0.00314635,0.00233959,198,231,3.96693,0.00138344,51.9669,-81.0014
53,-81,4.05226,-0.000366211,0.0180946,-5.19263e-05,4.69317e-05,0.0180947,-5.20488e-05,0.00258624,0.0021525,203,231,4.05226,0.00036236,57.0523,-81.0004
58,-81,4.14304,-0.00038147,0.018802,-4.26341e-05,1.42254e-05,0.018802,-4.26453e-05,0.00075488,0.0027369,208,231,4.14304,0.000374666,62.143,-81.0004
63,-81,4.24144,0.000823975,0.0198736,-3.04968e-05,-2.96652e-05,0.0198737,-3.05409e-05,-0.0014904,0.00351621,213,231,4.24144,-0.000825626,67.2414,-80.9992
68,-81,4.34409,0.000167847,0.020886,-2.45038e-05,-6.60316e-05,0.0208862,-2.47117e-05,-0.00315778,0.00424079,218,231,4.34409,-0.000170807,72.3441,-80.9998
73,-81,4.45468,0.00138855,0.0214633,-3.26549e-05,-6.75522e-05,0.0214635,-3.28664e-05,-0.00314252,0.004647,223,231,4.45467,-0.0013874,77.4547,-80.9986
78,-81,4.56754,0.000808716,0.0214069,-4.44145e-05,-2.62776e-05,0.021407,-4.44474e-05,-0.00122498,0.00465306,228,231,4.56754,-0.000810293,82.5675,-80.9992
83,-81,4.6756,3.05176e-05,0.0207294,-5.43567e-05,3.28707e-05,0.0207294,-5.44097e-05,0.00158156,0.00427291,233,231,4.67559,-3.04918e-05,87.6756,-81
88,-81,4.77943,0.000717163,0.0196823,-5.42724e-05,6.41716e-05,0.0196825,-5.44805e-05,0.00325135,0.00359232,238,231,4.77944,-0.000715836,92.7794,-80.9993
93,-81,4.87471,0.000686646,0.0186579,-3.51533e-05,4.9751e-05,0.018658,-3.52859e-05,0.00266145,0.00287472,243,231,4.87471,-0.000682139,97.8747,-80.9993
98,-81,4.9651,0.000488281,0.0180386,7.13972e-06,8.72828e-07,0.0180386,7.13952e-06,4.84059e-05,0.00239372,248,231,4.9651,-0.000482855,102.965,-80.9995
103,-81,5.05139,-0.000823975,0.0180838,6.75637e-05,-4.4753e-05,0.0180839,6.74529e-05,-0.00248402,0.00245682,253,231,5.05141,0.000820389,108.051,-81.0008
108,-81,5.14053,-0.000991821,0.0188002,0.000145455,-4.98559e-05,0.0188004,0.000145321,-0.00267253,0.0031292,258,231,5.14054,0.000989573,113.141,-81.001
113,-81,5.23712,-0.00123596,0.0198856,0.000223338,-1.25482e-05,0.0198856,0.00022333,-0.00063819,0.00398096,263,231,5.23713,0.00123398,118.237,-81.0012
118,-81,5.34207,-0.00210571,0.0210612,0.000304917,5.74863e-05,0.0210614,0.000304758,0.00276955,0.00484865,268,231,5.34207,0.002103,123.342,-81.0021
123,-81,5.45334,-0.00105286,0.0220098,0.000379546,0.000156597,0.0220109,0.000378412,0.00723924,0.00541958,273,231,5.45333,0.00105935,128.453,-81.0011
128,-81,5.56918,0.000534058,0,0,0,0,0,0,-1,278,231,5.56917,-0.00053663,133.569,-80.9995
-132,-86,0.343811,-0.000167847,0.0222176,8.05124e-06,3.06387e-05,0.0222176,8.00751e-06,0.00137953,0.0053772,18,236,0.34381,0.000164992,-131.656,-86.0002
-127,-86,0.454809,0,0.0221421,-6.00936e-05,1.96293e-05,0.0221421,-6.01113e-05,0.000884115,0.00538985,23,236,0.45481,-3.78301e-06,-126.545,-86
-122,-86,0.567444,0.0012207,0.0216359,-7.95024e-05,1.17537e-05,0.0216359,-7.95098e-05,0.000541259,0.00522023,28,236,0.567443,-0.0012244,-121.433,-85.9988
-117,-86,0.676582,0.000656128,0.0207853,-7.0788e-05,-4.28727e-06,0.0207853,-7.07889e-05,-0.000205564,0.00482659,33,236,0.676581,-0.000662737,-116.323,-85.9993
-112,-86,0.780128,0.000793457,0.0196968,-4.74071e-05,-2.39792e-05,0.0196968,-4.74351e-05,-0.00121449,0.00407098,38,236,0.780127,-0.000787837,-111.22,-85.9992
-107,-86,0.876087,-0.000411987,0.0186887,-2.32285e-05,-3.85691e-05,0.0186888,-2.33082e-05,-0.00206119,0.00310419,43,236,0.876086,0.000417651,-106.124,-86.0004
-102,-86,0.964531,-0.00106812,0.0181197,-5.58147e-06,-4.63708e-05,0.0181198,-5.70156e-06,-0.00255833,0.00244024,48,236,0.964529,0.00107557,-101.035,-86.0011
-97,-86,1.05286,-0.000701904,0.0181872,-2.61423e-07,-4.49102e-05,0.0181873,-3.71598e-07,-0.00246928,0.00248476,53,236,1.05286,0.000706473,-95.9471,-86.0007
-92,-86,1.14398,-0.00114441,0.0188789,1.28063e-06,-3.86114e-05,0.018879,1.20234e-06,-0.00204534,0.00321444,58,236,1.14398,0.00114761,-90.856,-86.0011
-87,-86,1.24061,-0.000274658,0.0199586,8.80666e-06,-2.55586e-05,0.0199586,8.77399e-06,-0.00128114,0.0039467,63,236,1.24061,0.000268376,-85.7594,-86.0003
-82,-86,1.34419,-1.52588e-05,0.0210572,2.89236e-05,-1.05465e-05,0.0210572,2.89176e-05,-0.000501541,0.00466182,68,236,1.34419,1.6929e-05,-80.6558,-86
-77,-86,1.4565,0.000823975,0.0218049,6.06879e-05,-1.07723e-06,0.0218049,6.06887e-05,-4.95411e-05,0.00515461,73,236,1.45651,-0.000828066,-75.5435,-85.9992
-72,-86,1.57127,0.00038147,0.0218788,8.58743e-05,3.49829e-06,0.0218788,8.58726e-05,0.000160524,0.005303,78,236,1.57128,-0.000374251,-70.4287,-85.9996
-67,-86,1.68287,4.57764e-05,0.0211558,8.98086e-05,2.42168e-05,0.0211558,8.97814e-05,0.00114957,0.00491324,83,236,1.68287,-4.09562e-05,-65.3171,-86
-62,-86,1.79237,-0.000427246,0.0198399,7.43907e-05,5.55973e-05,0.0198401,7.42339e-05,0.00281281,0.00416353,88,236,1.79238,0.000420481,-60.2076,-86.0004
-57,-86,1.88654,-0.000762939,0.0184244,5.04362e-05,7.53848e-05,0.0184247,5.01275e-05,0.00410272,0.00317956,93,236,1.88655,0.000758365,-55.1135,-86.0008
-52,-86,1.97263,0.000350952,0.0175033,2.68581e-05,5.92226e-05,0.0175035,2.66572e-05,0.00338867,0.0025288,98,236,1.97263,-0.000344091,-50.0274,-85.9996
-47,-86,2.05434,-7.62939e-05,0.0175239,7.85795e-06,3.7957e-06,0.0175239,7.85757e-06,0.000216698,0.0027427,103,236,2.05434,8.24914e-05,-44.9457,-86.0001
-42,-86,2.14066,-1.52588e-05,0.0184572,-8.81591e-06,-5.98204e-05,0.0184574,-9.00961e-06,-0.00323944,0.00343299,108,236,2.14066,2.02265e-05,-39.8593,-86
-37,-86,2.23482,-0.000305176,0.0198184,-2.91946e-05,-8.67369e-05,0.0198188,-2.95741e-05,-0.00437004,0.00420604,113,236,2.23482,0.000301009,-34.7652,-86.0003
-32,-86,2.3429,-0.00149536,0.0210013,-4.76555e-05,-5.79389e-05,0.0210015,-4.7815e-05,-0.00275255,0.00476308,118,236,2.34289,0.00149108,-29.6571,-86.0015
-27,-86,2.4539,-0.00248718,0.0216107,-6.85192e-05,8.84748e-06,0.0216107,-6.8523e-05,0.00040811,0.00498157,123,236,2.45389,0.00248421,-24.5461,-86.0025
-22,-86,2.56572,-0.000930786,0.0215648,-9.01502e-05,4.94773e-05,0.021565,-9.02629e-05,0.00228478,0.00489705,128,236,2.56573,0.00093153,-19.4343,-86.0009
-17,-86,2.67387,0.00273132,0.0209426,-0.000106001,1.25072e-05,0.0209426,-0.000106009,0.000594208,0.00464967,133,236,2.67388,-0.00273748,-14.3261,-85.9973
-12,-86,2.78075,0.00457764,0.0199108,-0.000102107,-7.8922e-05,0.0199112,-0.000102418,-0.00394347,0.00440186,138,236,2.78075,-0.00458325,-9.21925,-85.9954
-7,-86,2.87938,0.00360107,0.0187876,-8.03323e-05,-0.000179676,0.0187893,-8.2043e-05,-0.00952166,0.00382686,143,236,2.87938,-0.00360738,-4.12062,-85.9964
-2,-86,2.96835,0.00318909,0.0180168,-4.34927e-05,-0.000249025,0.0180202,-4.69256e-05,-0.013785,0.00342307,148,236,2.96835,-0.00318662,0.968353,-85.9968
3,-86,3.05432,0.00285339,0.0179756,-7.40907e-07,-0.00026271,0.0179794,-4.58024e-06,-0.0146101,0.00350279,153,236,3.05432,-0.00285413,6.05432,-85.9971
8,-86,3.14375,-0.000656128,0.0187235,4.28866e-05,-0.000222805,0.0187262,4.02303e-05,-0.0119248,0.00412621,158,236,3.14376,0.000651231,11.1438,-86.0007
13,-86,3.23906,0.000213623,0.0199178,8.10999e-05,-0.000151431,0.019919,7.99438e-05,-0.00763329,0.00478548,163,236,3.23906,-0.000211525,16.2391,-85.9998
18,-86,3.34511,0.00196838,0.0210516,9.55701e-05,-8.02803e-05,0.0210519,9.52631e-05,-0.00383082,0.00522905,168,236,3.34511,-0.00196916,21.3451,-85.998
23,-86,3.45634,0.00270081,0.0216597,7.5067e-05,-4.65885e-05,0.0216598,7.49659e-05,-0.00215839,0.00543581,173,236,3.45635,-0.00270172,26.4563,-85.9973
28,-86,3.56967,0.00198364,0.0215132,2.77988e-05,-4.3898e-05,0.0215133,2.77078e-05,-0.00204314,0.00523831,178,236,3.56967,-0.00198297,31.5697,-85.998
33,-86,3.68021,0.000762939,0.0207238,-1.88024e-05,-4.35325e-05,0.0207239,-1.88928e-05,-0.00209869,0.00480124,183,236,3.68021,-0.000756404,36.6802,-85.9992
38,-86,3.78099,3.05176e-05,0.0196139,-4.86212e-05,-2.97507e-05,0.0196139,-4.86663e-05,-0.00151306,0.00397803,188,236,3.78099,-3.36417e-05,41.781,-86
43,-86,3.87672,-0.000289917,0.0185904,-5.79715e-05,-5.89344e-06,0.0185904,-5.7973e-05,-0.000316029,0.0030267,193,236,3.87672,0.000291319,46.8767,-86.0003
48,-86,3.96671,-0.00132751,0.0180444,-5.75277e-05,1.30985e-05,0.0180444,-5.75371e-05,0.000723594,0.00227114,198,236,3.9667,0.00133239,51.9667,-86.0013
